ax1,ay1,az1,gx1,gy1,gz1,mx1,my1,mz1,ax2,ay2,az2,gx2,gy2,gz2,mx2,my2,mz2
0.00,0.00,1.00,0.00,0.08,0.03,30.83,22.71,-66.21,-0.00,-0.00,1.00,-0.06,0.02,0.04,85.80,17.93,-35.14
0.00,0.00,0.99,-0.11,0.02,0.06,27.06,17.68,-62.97,0.00,-0.00,1.00,-0.09,0.10,0.05,85.80,7.15,-26.00
-0.00,0.01,1.00,-0.08,0.10,0.02,35.86,16.00,-85.66,0.00,0.00,1.00,-0.05,0.00,0.01,96.25,8.94,-30.57
0.00,0.01,1.00,-0.03,0.00,0.00,40.89,22.71,-66.21,0.00,0.00,1.00,-0.05,0.10,0.02,96.25,8.94,-30.57
0.00,0.00,1.00,-0.11,0.04,0.08,40.89,22.71,-66.21,0.00,0.00,1.00,-0.18,0.14,0.08,81.62,7.15,-16.87
0.00,0.01,1.00,-0.08,0.02,-0.02,40.89,22.71,-66.21,0.00,0.00,1.00,-0.18,0.10,-0.02,81.62,7.15,-16.87
0.00,0.00,1.00,-0.08,0.12,0.04,33.34,36.12,-66.21,0.00,0.00,1.00,-0.20,0.07,-0.05,81.62,7.15,-16.87
-0.00,0.01,1.00,-0.09,-0.01,0.02,33.34,36.12,-66.21,0.00,0.00,1.00,-0.06,0.15,0.02,79.52,5.35,-33.61
0.00,0.00,1.00,-0.06,0.14,0.05,33.34,36.12,-66.21,0.00,0.00,1.00,-0.14,-0.01,0.00,79.52,5.35,-33.61
0.00,0.00,1.00,-0.09,-0.02,0.04,33.34,9.30,-53.25,0.00,-0.00,1.00,-0.11,0.08,0.07,79.52,5.35,-33.61
0.00,0.00,1.00,0.02,0.07,0.00,33.34,9.30,-53.25,0.00,0.00,1.00,-0.09,0.06,0.00,79.52,5.35,-33.61
0.00,0.00,1.00,-0.04,0.11,0.09,33.34,9.30,-53.25,0.00,0.00,1.00,-0.08,0.14,-0.02,96.25,19.73,-27.53
0.00,0.00,1.00,-0.11,0.08,0.14,39.63,21.03,-62.97,0.00,0.00,1.00,-0.12,0.08,0.05,96.25,19.73,-27.53
0.00,0.00,1.00,-0.06,0.11,0.11,39.63,21.03,-62.97,0.00,0.00,1.00,-0.05,0.09,-0.05,96.25,19.73,-27.53
-0.00,0.00,1.00,-0.07,0.08,0.07,39.63,21.03,-62.97,0.00,0.00,1.00,-0.17,0.07,0.02,96.25,26.92,-45.79
0.00,0.01,1.00,-0.10,0.08,-0.06,25.80,19.36,-53.25,0.00,0.00,1.00,-0.10,0.07,0.08,96.25,26.92,-45.79
0.00,0.00,1.00,0.02,0.00,0.03,25.80,19.36,-53.25,0.00,0.00,1.00,-0.18,-0.02,0.05,96.25,26.92,-45.79
0.00,0.00,1.00,-0.11,0.01,0.02,25.80,19.36,-53.25,0.00,0.00,1.00,-0.10,-0.05,0.03,100.43,1.75,-21.44
0.00,0.01,1.00,-0.04,0.11,0.05,25.80,19.36,-53.25,0.00,0.00,1.00,-0.05,0.05,0.10,100.43,1.75,-21.44
0.00,0.01,1.00,-0.12,0.05,0.09,42.14,24.38,-50.01,0.00,0.00,1.00,-0.11,0.08,0.08,100.43,1.75,-21.44
0.00,0.00,1.00,0.01,0.01,-0.01,42.14,24.38,-50.01,0.00,0.00,1.00,-0.11,0.01,-0.01,81.62,21.53,-26.00
0.00,0.00,1.00,-0.09,0.13,0.08,42.14,24.38,-50.01,0.00,0.00,1.00,-0.17,0.08,0.06,81.62,21.53,-26.00
0.00,0.00,1.00,-0.06,0.00,0.04,40.89,26.06,-59.73,0.00,0.00,1.00,-0.12,0.02,0.04,81.62,21.53,-26.00
0.00,0.00,1.00,-0.10,0.11,0.02,40.89,26.06,-59.73,0.00,0.00,1.00,-0.06,0.02,0.05,79.52,5.35,-33.61
0.00,0.00,1.00,0.00,0.18,0.08,40.89,26.06,-59.73,0.00,0.00,1.00,-0.11,0.08,0.07,79.52,5.35,-33.61
0.00,0.02,1.00,-1.59,0.43,18.27,30.83,16.00,-53.25,0.00,-0.00,1.00,0.02,0.08,0.04,79.52,5.35,-33.61
0.00,0.00,1.00,-0.28,0.41,2.62,30.83,16.00,-53.25,0.00,0.00,1.00,-0.11,0.00,0.04,79.52,5.35,-33.61
0.00,-0.00,1.00,-0.34,-0.60,3.52,30.83,16.00,-53.25,0.00,0.00,1.00,-0.06,0.09,-0.03,92.07,5.35,-21.44
0.00,0.00,1.00,0.03,0.07,0.06,44.66,21.03,-69.45,0.00,0.00,1.00,-0.11,0.14,0.01,92.07,5.35,-21.44
0.00,0.01,1.00,-0.11,-0.27,-0.02,44.66,21.03,-69.45,0.00,0.00,1.00,-0.10,0.00,0.06,92.07,5.35,-21.44
0.00,0.00,1.00,-0.06,0.22,0.10,44.66,21.03,-69.45,0.00,0.00,1.00,-0.14,0.16,0.03,94.16,10.74,-32.09
0.00,0.00,1.00,-0.05,-0.09,-0.05,44.66,21.03,-69.45,0.00,0.00,1.00,-0.11,0.03,-0.04,94.16,10.74,-32.09
0.00,0.00,1.00,-0.10,-0.09,0.03,35.86,26.06,-59.73,0.00,0.00,1.00,-0.11,0.00,-0.06,94.16,10.74,-32.09
0.00,0.00,1.00,0.03,0.51,0.21,35.86,26.06,-59.73,0.00,-0.00,1.00,-0.19,0.05,0.05,106.71,10.74,-29.05
0.00,0.00,1.00,-0.24,0.27,0.60,35.86,26.06,-59.73,0.00,-0.00,1.00,-0.04,0.10,0.01,106.71,10.74,-29.05
-0.00,0.00,1.00,0.03,-0.36,0.02,35.86,12.65,-85.66,0.00,0.00,1.00,-0.11,0.08,-0.01,106.71,10.74,-29.05
0.00,0.00,1.00,-0.06,-0.21,-0.05,35.86,12.65,-85.66,0.00,0.00,1.00,-0.06,0.07,0.01,87.89,8.94,-33.61
0.00,0.01,1.00,-0.05,0.03,0.10,35.86,12.65,-85.66,0.00,0.00,1.00,-0.11,0.11,0.04,87.89,8.94,-33.61
0.00,0.00,1.00,-0.08,0.08,-0.03,40.89,9.30,-59.73,0.00,0.00,1.00,-0.08,-0.01,0.12,87.89,8.94,-33.61
0.00,0.00,1.00,-0.08,0.09,0.06,40.89,9.30,-59.73,0.00,0.00,1.00,-0.23,0.09,0.01,87.89,8.94,-33.61
0.00,0.00,1.00,-0.27,0.05,-0.03,40.89,9.30,-59.73,0.00,0.00,1.00,-0.11,-0.05,0.02,89.98,3.55,-22.96
0.00,0.01,1.00,-0.92,0.50,0.27,45.91,2.59,-46.76,0.00,0.00,1.00,-0.03,0.04,0.08,89.98,3.55,-22.96
0.01,0.01,1.00,-0.31,-0.22,0.02,45.91,2.59,-46.76,0.00,0.00,1.00,-0.08,0.08,0.05,89.98,3.55,-22.96
0.00,0.04,1.00,-0.82,5.33,-0.23,45.91,2.59,-46.76,0.00,0.00,1.00,-0.11,-0.02,-0.02,104.62,8.94,-18.39
-0.02,-0.02,1.00,0.71,18.33,-4.12,32.09,21.03,-56.49,0.00,0.00,1.00,-0.10,0.01,0.03,104.62,8.94,-18.39
-0.03,0.00,0.99,0.63,26.36,1.06,32.09,21.03,-56.49,0.00,-0.00,1.00,-0.07,0.08,0.03,104.62,8.94,-18.39
-0.06,0.01,1.00,-10.76,18.65,0.55,32.09,21.03,-56.49,0.00,-0.00,1.00,-0.21,0.21,0.11,92.07,12.54,-27.53
-0.04,0.00,1.00,-2.59,2.76,-0.19,32.09,21.03,-56.49,0.00,0.00,1.00,-0.14,0.02,-0.03,92.07,12.54,-27.53
-0.04,-0.04,1.00,-3.01,40.25,0.02,23.29,19.36,-59.73,0.00,-0.00,1.00,-0.14,0.02,0.05,92.07,12.54,-27.53
-0.12,0.00,0.97,-4.18,75.39,-0.02,23.29,19.36,-59.73,0.00,-0.00,1.00,-0.08,0.11,0.02,96.25,19.73,-27.53
-0.15,-0.03,0.98,-3.50,43.16,-0.07,23.29,19.36,-59.73,0.00,0.00,1.00,-0.18,0.12,0.10,96.25,19.73,-27.53
-0.12,-0.04,0.99,-2.72,38.24,2.10,35.86,-17.52,-20.83,0.09,0.02,1.00,0.00,0.01,14.48,96.25,19.73,-27.53
-0.19,0.04,0.96,-7.50,52.99,19.35,35.86,-17.52,-20.83,0.01,0.02,1.00,0.05,-0.21,15.05,96.25,19.73,-27.53
-0.24,-0.01,0.90,4.52,44.02,7.90,35.86,-17.52,-20.83,-0.09,-0.03,1.00,0.01,0.08,8.77,87.89,12.54,-36.66
-0.27,-0.01,0.95,-4.31,41.71,3.13,30.83,-20.87,-66.21,0.02,0.00,1.00,-0.01,0.03,4.05,87.89,12.54,-36.66
-0.28,-0.01,0.94,-8.45,31.52,6.02,30.83,-20.87,-66.21,-0.02,-0.00,1.00,-0.05,0.02,4.24,87.89,12.54,-36.66
-0.30,-0.01,0.93,-2.80,-0.71,0.21,30.83,-20.87,-66.21,-0.00,-0.00,1.00,-0.08,0.11,0.14,79.52,16.14,-30.57
-0.29,0.00,0.93,-28.88,36.80,4.14,25.80,-20.87,-53.25,0.00,-0.00,1.00,-0.10,0.07,0.15,79.52,16.14,-30.57
-0.31,-0.04,0.92,0.40,2.10,0.70,25.80,-20.87,-53.25,0.00,0.00,1.00,-0.20,0.05,0.03,79.52,16.14,-30.57
-0.31,-0.02,0.96,-4.90,12.41,-0.59,25.80,-20.87,-53.25,0.00,0.00,1.00,-0.07,0.08,0.07,79.52,23.33,-18.39
-0.34,-0.01,0.89,-11.94,43.95,0.89,25.80,-24.22,-79.18,0.00,0.00,1.00,-0.15,0.05,0.02,79.52,23.33,-18.39
-0.35,-0.08,0.91,-6.64,17.19,-0.12,25.80,-24.22,-79.18,0.00,0.00,1.00,-0.05,0.10,0.07,79.52,23.33,-18.39
-0.37,-0.04,0.89,-4.69,22.08,1.94,25.80,-24.22,-79.18,0.00,0.00,1.00,-0.09,0.11,0.06,96.25,12.54,-39.70
-0.38,-0.03,0.91,-13.01,23.86,-0.02,25.80,-24.22,-79.18,0.00,0.00,1.00,-0.08,0.10,-0.09,96.25,12.54,-39.70
-0.39,-0.06,0.88,-0.72,-1.84,-0.01,25.80,-37.63,-85.66,0.00,0.00,1.00,-0.08,0.05,0.10,96.25,12.54,-39.70
-0.40,-0.05,0.89,-0.64,3.83,0.71,25.80,-37.63,-85.66,0.00,0.00,1.00,-0.10,0.14,0.09,96.25,16.14,-27.53
-0.38,-0.06,0.88,-6.90,-4.59,-1.53,25.80,-37.63,-85.66,0.00,0.00,1.00,-0.10,0.21,0.00,96.25,16.14,-27.53
-0.38,-0.06,0.91,-5.00,12.57,0.05,29.57,-46.01,-69.45,-0.00,0.00,1.00,-0.10,0.04,0.04,96.25,16.14,-27.53
-0.40,-0.09,0.87,2.17,18.62,-8.89,29.57,-46.01,-69.45,0.00,0.00,1.00,-0.06,0.09,0.02,102.52,25.13,-29.05
-0.41,-0.07,0.86,-0.64,-2.72,-0.17,29.57,-46.01,-69.45,0.00,-0.00,1.00,-0.12,-0.11,0.09,102.52,25.13,-29.05
-0.39,-0.12,0.86,6.59,1.10,-0.08,18.26,-40.98,-105.11,-0.00,0.00,1.00,-0.14,0.13,0.01,102.52,25.13,-29.05
-0.39,-0.04,0.88,11.28,-8.83,-3.11,18.26,-40.98,-105.11,0.00,0.00,1.00,-0.11,0.16,0.11,102.52,25.13,-29.05
-0.40,-0.08,0.91,19.73,18.71,8.04,18.26,-40.98,-105.11,0.00,0.00,1.00,-0.14,0.02,0.07,92.07,8.94,-33.61
-0.39,-0.01,0.89,1.79,1.58,0.14,22.03,-39.31,-95.39,0.00,0.00,1.00,-0.10,0.21,0.13,92.07,8.94,-33.61
-0.41,-0.04,0.87,15.50,5.97,9.50,22.03,-39.31,-95.39,0.00,0.00,1.00,-0.16,-0.03,0.08,92.07,8.94,-33.61
-0.40,-0.06,0.89,3.06,5.20,0.85,22.03,-39.31,-95.39,0.00,0.00,1.00,-0.06,0.28,0.02,69.07,14.34,-32.09
-0.42,-0.05,0.87,-3.14,17.31,0.14,22.03,-39.31,-95.39,0.00,0.00,1.00,-0.02,0.16,0.04,69.07,14.34,-32.09
-0.41,-0.02,0.88,-3.24,7.60,1.09,27.06,-62.77,-62.97,0.01,-0.00,1.00,-0.05,0.17,1.02,69.07,14.34,-32.09
-0.43,-0.05,0.86,-2.64,28.85,3.98,27.06,-62.77,-62.97,-0.01,0.01,1.00,0.00,0.15,1.52,98.34,21.53,-13.83
-0.46,-0.03,0.84,1.33,23.93,0.43,27.06,-62.77,-62.97,-0.00,0.00,1.00,-0.14,0.04,0.14,98.34,21.53,-13.83
-0.46,-0.03,0.85,-2.95,6.95,0.82,17.00,-46.01,-69.45,0.00,0.00,1.00,-0.07,-0.02,0.53,98.34,21.53,-13.83
-0.46,-0.03,0.85,-3.36,26.60,4.67,17.00,-46.01,-69.45,-0.00,0.00,1.00,-0.08,0.10,0.81,104.62,34.12,-21.44
-0.48,-0.02,0.83,-0.72,29.60,0.33,17.00,-46.01,-69.45,0.00,0.00,1.00,-0.03,0.05,0.11,104.62,34.12,-21.44
-0.52,-0.08,0.80,1.23,14.45,0.98,30.83,-57.74,-72.70,-0.00,0.00,1.00,-0.21,0.12,0.10,104.62,34.12,-21.44
-0.51,-0.04,0.82,-0.95,14.75,2.80,30.83,-57.74,-72.70,0.00,0.00,1.00,-0.22,-0.02,0.15,104.62,34.12,-21.44
-0.50,-0.03,0.81,-2.46,3.56,-0.63,30.83,-57.74,-72.70,0.00,0.00,1.00,-0.14,-0.04,0.13,85.80,17.93,-22.96
-0.51,-0.04,0.82,1.21,-8.77,-3.11,32.09,-56.07,-43.52,0.00,0.00,1.00,-0.12,0.14,0.00,85.80,17.93,-22.96
-0.50,-0.04,0.82,0.40,1.88,-0.40,32.09,-56.07,-43.52,0.00,0.00,1.00,-0.05,0.04,0.08,85.80,17.93,-22.96
-0.50,-0.04,0.81,-0.37,-6.64,-0.86,32.09,-56.07,-43.52,0.00,0.00,1.00,-0.13,-0.11,0.08,85.80,28.72,-22.96
-0.49,-0.04,0.83,-0.55,-14.80,-0.87,38.37,-57.74,-53.25,0.00,-0.00,1.00,-0.12,-0.03,0.01,85.80,28.72,-22.96
-0.49,-0.04,0.82,5.61,-0.61,0.28,38.37,-57.74,-53.25,-0.00,0.00,1.00,-0.12,-0.03,0.05,85.80,28.72,-22.96
-0.49,-0.06,0.82,-0.15,-28.69,-0.34,38.37,-57.74,-53.25,0.00,0.00,1.00,-0.12,-0.21,-0.02,98.34,10.74,-19.92
-0.47,-0.03,0.83,13.01,-39.96,0.72,33.34,-57.74,-59.73,0.00,-0.00,1.00,0.05,-0.15,0.13,98.34,10.74,-19.92
-0.43,-0.00,0.87,6.20,-34.80,-1.02,33.34,-57.74,-59.73,0.00,0.00,1.00,-0.05,-0.10,0.04,98.34,10.74,-19.92
-0.44,-0.04,0.86,18.41,-29.26,0.01,33.34,-57.74,-59.73,0.00,0.00,1.00,-0.10,-0.11,0.02,85.80,17.93,-22.96
-0.39,0.01,0.91,5.85,-49.51,0.72,33.34,-57.74,-59.73,0.00,0.00,1.00,-0.10,-0.03,0.05,85.80,17.93,-22.96
-0.37,-0.02,0.88,-1.98,-35.75,-1.40,42.14,-49.36,-43.52,0.00,-0.00,1.00,-0.09,0.04,-0.12,85.80,17.93,-22.96
-0.36,-0.02,0.89,6.01,-47.23,-1.17,42.14,-49.36,-43.52,0.00,-0.00,1.00,-0.08,-0.11,0.00,83.71,1.75,-39.70
-0.31,0.01,0.96,-0.53,-59.00,3.37,42.14,-49.36,-43.52,0.00,0.00,1.00,-0.12,-0.11,0.06,83.71,1.75,-39.70
-0.29,0.00,0.94,4.41,-59.01,-1.30,33.34,-24.22,-72.70,0.00,0.00,1.00,-0.14,-0.02,0.03,83.71,1.75,-39.70
-0.24,-0.00,0.95,2.22,-96.51,-1.82,33.34,-24.22,-72.70,0.00,0.00,1.00,-0.06,-0.02,0.00,89.98,17.93,-29.05
-0.14,-0.07,0.96,-9.67,-103.47,10.31,33.34,-24.22,-72.70,0.00,-0.00,1.00,-0.07,0.03,0.04,89.98,17.93,-29.05
-0.09,0.04,0.98,6.00,-62.10,-1.35,20.77,-4.11,-92.15,0.00,0.00,1.00,-0.12,-0.04,0.02,89.98,17.93,-29.05
-0.04,0.00,1.00,2.35,-43.09,-0.08,20.77,-4.11,-92.15,0.00,0.00,1.00,-0.08,0.00,0.02,89.98,17.93,-29.05
-0.04,0.00,1.00,4.52,-21.04,0.02,20.77,-4.11,-92.15,0.00,0.00,1.00,-0.13,-0.02,-0.02,60.71,14.34,-32.09
-0.04,-0.01,1.00,2.39,-17.51,0.48,38.37,22.71,-46.76,0.00,0.00,1.00,-0.16,-0.14,0.06,60.71,14.34,-32.09
-0.01,0.02,0.95,-3.44,-48.63,0.75,38.37,22.71,-46.76,0.00,-0.00,1.00,0.02,0.23,-0.01,60.71,14.34,-32.09
-0.00,0.01,1.01,-0.46,3.67,0.10,38.37,22.71,-46.76,-0.00,0.00,1.00,-0.12,0.11,-0.02,77.43,21.53,-26.00
-0.00,-0.03,1.00,-0.11,-0.69,-0.01,38.37,22.71,-46.76,0.00,0.00,1.00,-0.05,0.05,0.08,77.43,21.53,-26.00
0.00,0.01,1.00,-0.31,-0.95,0.02,34.60,7.62,-62.97,0.00,0.00,1.00,-0.19,-0.02,-0.02,77.43,21.53,-26.00
0.00,0.01,1.00,-0.07,0.05,-0.06,34.60,7.62,-62.97,0.00,0.00,1.00,-0.03,0.04,0.05,92.07,12.54,-21.44
-0.00,0.01,0.99,-0.11,1.28,0.00,34.60,7.62,-62.97,0.00,0.00,1.00,-0.12,0.20,-0.02,92.07,12.54,-21.44
-0.01,-0.01,1.01,-0.94,-0.67,-0.07,39.63,14.33,-43.52,0.00,0.00,1.00,-0.15,0.05,-0.03,92.07,12.54,-21.44
0.00,0.01,1.00,-0.17,0.33,-0.03,39.63,14.33,-43.52,0.00,0.00,1.00,-0.02,-0.02,-0.04,92.07,23.33,-24.48
0.00,0.01,1.00,0.07,0.16,-0.05,39.63,14.33,-43.52,0.00,0.00,1.00,-0.24,0.17,-0.03,92.07,23.33,-24.48
0.00,0.01,1.00,-0.07,-0.02,-0.03,28.31,29.41,-46.76,0.00,0.00,1.00,-0.10,0.07,0.02,92.07,23.33,-24.48
0.00,0.01,1.00,0.02,0.04,0.01,28.31,29.41,-46.76,0.00,0.00,1.00,-0.19,0.20,0.05,92.07,23.33,-24.48
0.00,0.00,1.00,-0.02,0.09,-0.11,28.31,29.41,-46.76,0.00,0.00,1.00,-0.08,0.27,0.05,81.62,28.72,-35.14
0.00,0.00,1.00,-0.01,0.18,0.03,27.06,21.03,-43.52,0.00,0.00,1.00,-0.07,0.09,0.07,81.62,28.72,-35.14
0.00,0.00,1.00,-0.02,0.03,-0.05,27.06,21.03,-43.52,0.00,0.00,1.00,-0.26,0.40,-0.03,81.62,28.72,-35.14
0.00,0.00,0.99,-0.09,0.14,0.03,27.06,21.03,-43.52,0.00,0.00,1.00,-0.22,0.26,-0.08,94.16,14.34,-26.00
-0.00,-0.00,1.00,-0.42,-0.47,-0.25,44.66,31.09,-43.52,-0.05,0.03,1.00,-0.20,0.21,-11.59,94.16,14.34,-26.00
-0.06,0.03,1.00,-1.77,-7.71,-19.04,44.66,31.09,-43.52,0.04,-0.02,1.00,-0.40,0.01,-21.91,94.16,14.34,-26.00
0.10,-0.07,1.01,0.96,3.59,4.04,44.66,31.09,-43.52,0.00,0.00,1.02,-2.66,0.90,0.00,77.43,10.74,-38.18
0.01,0.01,1.00,-0.65,-1.69,-0.02,44.66,31.09,-43.52,-0.00,-0.01,0.96,-3.62,0.15,0.08,77.43,10.74,-38.18
-0.00,0.01,1.01,1.10,3.01,0.03,35.86,16.00,-46.76,0.01,0.01,1.06,6.00,-1.42,-0.14,77.43,10.74,-38.18
0.01,0.00,1.00,0.02,0.30,0.08,35.86,16.00,-46.76,0.00,0.00,1.00,-0.14,0.09,-0.27,85.80,28.72,-35.14
0.00,0.00,1.00,-0.16,0.11,0.02,35.86,16.00,-46.76,0.00,0.00,1.00,-0.08,-0.03,0.05,85.80,28.72,-35.14
0.01,0.00,1.00,-0.05,0.04,-0.02,30.83,19.36,-72.70,0.00,0.00,1.00,-0.14,0.07,0.01,85.80,28.72,-35.14
0.01,0.00,1.00,0.02,0.06,0.06,30.83,19.36,-72.70,0.00,0.00,1.00,-0.04,-0.03,0.02,81.62,17.93,-16.87
0.01,0.00,1.00,-0.07,0.06,-0.05,30.83,19.36,-72.70,0.00,0.00,1.00,-0.11,0.06,0.13,81.62,17.93,-16.87
0.01,0.00,1.00,0.02,0.04,0.03,37.11,17.68,-56.49,0.00,0.00,1.00,0.05,-0.18,0.07,81.62,17.93,-16.87
0.01,0.00,1.00,-0.08,0.02,-0.07,37.11,17.68,-56.49,0.00,0.00,1.00,-0.13,-0.06,0.07,81.62,17.93,-16.87
0.01,0.00,1.00,-0.15,0.03,-0.08,37.11,17.68,-56.49,0.00,0.00,1.00,-0.05,-0.01,0.04,81.62,28.72,-32.09
0.01,0.00,1.00,-0.26,0.08,-0.02,39.63,4.27,-50.01,0.00,-0.00,1.00,-0.21,0.12,0.03,81.62,28.72,-32.09
0.01,0.00,1.00,-0.11,0.12,0.07,39.63,4.27,-50.01,0.00,0.00,1.00,-0.09,0.02,0.07,81.62,28.72,-32.09
0.01,0.00,1.00,-0.05,0.02,0.11,39.63,4.27,-50.01,0.00,0.00,1.00,-0.10,0.10,-0.02,73.25,14.34,-26.00
0.01,0.00,1.00,-0.05,0.05,-0.02,37.11,21.03,-56.49,0.00,0.00,1.00,-0.16,0.14,0.03,73.25,14.34,-26.00
0.01,0.00,1.00,-0.07,0.10,-0.02,37.11,21.03,-56.49,0.00,-0.00,1.00,-0.02,0.21,0.07,73.25,14.34,-26.00
0.01,0.00,1.00,-0.02,0.07,0.11,37.11,21.03,-56.49,-0.02,-0.10,1.00,0.05,-4.71,1.17,83.71,19.73,-33.61
0.01,-0.01,1.00,3.14,7.05,-4.61,37.11,21.03,-56.49,0.01,0.05,1.01,-0.22,1.84,-0.16,83.71,19.73,-33.61
0.02,0.00,1.00,0.33,1.18,-0.14,28.31,29.41,-72.70,0.01,0.02,1.01,0.24,-5.87,-7.10,83.71,19.73,-33.61
-0.04,0.03,1.00,0.57,0.63,-4.56,28.31,29.41,-72.70,0.00,0.00,1.00,-0.02,-1.46,-0.11,83.71,5.35,-21.44
-0.00,0.01,1.00,-0.21,-0.47,0.08,28.31,29.41,-72.70,-0.00,0.00,1.03,0.21,-11.23,0.24,83.71,5.35,-21.44
0.00,0.00,1.00,-1.73,-3.89,0.11,24.54,14.33,-43.52,0.04,-0.00,0.96,-0.04,-3.32,-0.14,83.71,5.35,-21.44
0.01,0.00,1.00,-0.03,0.62,-0.05,24.54,14.33,-43.52,0.03,0.00,0.99,-0.09,2.92,0.02,89.98,21.53,-29.05
0.00,0.00,1.00,0.34,1.03,0.09,24.54,14.33,-43.52,0.01,0.00,1.03,0.14,-5.85,0.11,89.98,21.53,-29.05
0.01,0.00,1.00,-0.82,-1.49,-0.49,33.34,22.71,-59.73,0.02,0.01,1.02,0.34,-19.85,-1.50,89.98,21.53,-29.05
0.00,0.06,1.00,-1.34,-3.59,-1.53,33.34,22.71,-59.73,0.03,0.00,1.06,1.26,-47.94,0.53,89.98,21.53,-29.05
-0.02,-0.08,1.00,2.66,4.20,-11.12,33.34,22.71,-59.73,0.09,0.00,0.99,2.23,-72.53,-1.63,98.34,14.34,-38.18
0.00,-0.01,1.00,0.61,0.80,-2.17,39.63,17.68,-62.97,0.13,0.01,1.01,1.93,-59.85,-0.31,98.34,14.34,-38.18
0.00,0.05,1.00,2.33,3.14,-6.41,39.63,17.68,-62.97,0.20,0.00,0.95,2.04,-56.97,-0.27,98.34,14.34,-38.18
0.01,-0.02,1.00,3.65,10.53,-0.86,39.63,17.68,-62.97,0.24,0.06,0.99,8.26,-25.98,-0.71,89.98,61.09,-10.78
-0.02,-0.03,1.00,-6.10,28.94,3.29,39.63,17.68,-62.97,0.24,-0.01,1.00,20.71,2.17,-5.37,89.98,61.09,-10.78
-0.04,0.18,1.03,35.82,19.94,1.93,32.09,24.38,-75.94,0.14,0.01,0.96,11.31,-7.67,-12.80,89.98,61.09,-10.78
-0.08,-0.09,1.00,42.11,-17.48,-6.98,32.09,24.38,-75.94,0.22,0.02,0.97,-2.17,-16.94,-2.53,98.34,68.28,-22.96
-0.09,0.05,0.98,11.26,8.21,-4.51,32.09,24.38,-75.94,0.23,0.06,1.04,0.43,-10.18,-4.38,98.34,68.28,-22.96
-0.00,0.11,0.98,18.78,-71.36,-16.93,45.91,12.65,-59.73,0.23,0.05,0.95,3.06,-18.76,-9.00,98.34,68.28,-22.96
-0.03,0.08,0.94,-19.76,-2.26,-8.14,45.91,12.65,-59.73,0.23,0.06,0.97,-5.81,-29.88,-5.13,104.62,84.46,-6.22
-0.04,0.06,0.99,-23.77,4.10,12.10,45.91,12.65,-59.73,0.31,-0.01,0.95,1.01,-5.04,2.32,89.98,89.86,-7.74
0.01,0.02,1.00,-0.23,1.61,-2.40,32.09,24.38,-62.97,0.32,0.04,0.93,-0.14,-1.92,-1.47,89.98,89.86,-7.74
-0.01,0.02,1.00,-2.04,1.31,-2.84,32.09,24.38,-62.97,0.30,0.05,0.93,-2.46,-1.43,-0.11,96.25,98.85,-0.13
-0.02,0.03,1.00,-2.11,0.13,2.23,32.09,24.38,-62.97,0.33,0.02,0.95,-3.56,5.15,3.72,96.25,98.85,-0.13
0.03,0.01,0.99,-3.98,2.35,0.64,33.34,29.41,-92.15,0.30,0.03,0.98,-5.92,11.28,0.23,96.25,98.85,-0.13
0.01,0.01,1.00,-2.22,-0.34,-11.15,33.34,29.41,-92.15,0.40,-0.02,0.89,4.70,-0.34,8.25,77.43,111.44,-10.78
0.02,-0.00,0.99,-0.47,-1.59,0.06,30.83,22.71,-66.21,0.36,0.00,0.97,5.20,-4.21,4.57,77.43,111.44,-10.78
0.02,-0.00,0.99,-0.31,-0.88,-0.07,28.31,32.76,-105.11,0.38,-0.00,0.93,1.14,-19.04,2.82,77.43,111.44,-10.78
0.02,-0.00,0.99,-0.61,-2.45,-0.43,28.31,32.76,-105.11,0.42,-0.01,0.90,3.01,-22.08,-1.68,77.43,111.44,-10.78
0.02,-0.00,1.01,-0.27,-0.82,0.04,28.31,32.76,-105.11,0.38,0.04,0.93,3.43,-15.07,5.01,81.62,107.84,4.44
0.02,-0.00,1.00,-0.14,0.24,0.10,39.63,41.14,-75.94,0.44,-0.02,0.90,-2.75,-31.77,-5.33,81.62,107.84,-10.78
0.02,-0.00,1.00,-0.10,-0.14,0.03,39.63,41.14,-75.94,0.48,0.01,0.86,-1.40,-21.89,-3.28,81.62,107.84,-10.78
0.02,-0.00,1.00,-0.38,-0.60,0.00,39.63,41.14,-75.94,0.50,-0.06,0.88,-5.06,-31.27,-9.41,64.89,115.03,10.53
0.02,-0.00,1.00,-0.16,0.51,0.50,39.63,41.14,-75.94,0.51,0.04,0.82,-6.07,-34.81,-6.55,64.89,115.03,10.53
0.01,-0.00,1.00,-0.40,-0.80,1.01,37.11,54.55,-114.84,0.56,0.02,0.83,5.51,-6.84,6.60,94.16,133.01,16.61
0.02,-0.00,1.00,-0.12,-0.38,0.09,37.11,54.55,-114.84,0.57,-0.00,0.80,3.23,-9.89,3.90,79.52,138.41,24.23
0.02,-0.00,1.00,-0.08,0.00,0.06,37.11,54.55,-114.84,0.57,0.02,0.81,1.09,-14.75,3.77,79.52,138.41,24.23
0.02,-0.00,1.00,-0.21,-0.47,0.08,37.11,41.14,-82.42,0.58,0.01,0.81,3.12,-11.32,4.65,79.52,138.41,24.23
